0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.81271,569,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.72027,429,ggnn,3,0.0001,256,False,0,True,True,True,True
0.73626,459,ggnn,3,0.0001,256,False,0,True,True,True,True
0.73684,609,ggnnv4,3,0.0001,256,False,0,True,True,True,True
0.67567,699,han,3,0.0001,256,False,0,True,True,True,True
0.70991,449,hgt,3,0.0001,256,False,0,True,True,True,True
0.67904,419,sage,3,0.0001,256,False,0,True,True,True,True
0.73211,369,ggnn,3,0.0001,384,False,0,True,True,True,True
0.74579,499,ggnnv4,3,0.0001,384,False,0,True,True,True,True
0.62033,679,han,3,0.0001,384,False,0,True,True,True,True
0.70925,249,hgt,3,0.0001,384,False,0,True,True,True,True
0.67499,419,sage,3,0.0001,384,False,0,True,True,True,True
0.74391,609,ggnn,4,0.0001,256,False,0,True,True,True,True
0.7378,679,ggnnv4,4,0.0001,256,False,0,True,True,True,True
0.59191,679,han,4,0.0001,256,False,0,True,True,True,True
0.70088,379,hgt,4,0.0001,256,False,0,True,True,True,True
0.70101,479,sage,4,0.0001,256,False,0,True,True,True,True
0.74432,399,ggnn,4,0.0001,384,False,0,True,True,True,True
0.75213,689,ggnnv4,4,0.0001,384,False,0,True,True,True,True
0.66751,699,han,4,0.0001,384,False,0,True,True,True,True
0.71978,279,hgt,4,0.0001,384,False,0,True,True,True,True
0.70525,419,sage,4,0.0001,384,False,0,True,True,True,True
